# k [h/Mpc]  P(k) [(Mpc/h)^3]
1.864990791214297255e-02 8.292789145601926139e+05
1.897559876521850292e-02 8.279923428181140916e+05
1.930697728883249559e-02 8.264228343591029989e+05
1.964414280906627563e-02 8.245664801211707527e+05
1.998719638657250539e-02 8.224197755330117652e+05
2.033624084686672454e-02 8.199796656228977954e+05
2.069138081114789071e-02 8.172435917366758222e+05
2.105272272765706942e-02 8.142095395457007689e+05
2.142037490358384214e-02 8.108760879583498463e+05
2.179444753752985547e-02 8.072424584787312197e+05
2.217505275253931624e-02 8.033085644844884519e+05
2.256230462970634093e-02 7.990750598237804370e+05
2.295631924236909635e-02 7.945433860615030862e+05
2.335721469090121238e-02 7.897158176388498396e+05
2.376511113811074008e-02 7.845955041507697897e+05
2.418013084525720557e-02 7.791865088955175597e+05
2.460239820869776495e-02 7.734938428122088080e+05
2.503203979717325348e-02 7.675234928988873726e+05
2.546918438974540150e-02 7.612824441982140997e+05
2.591396301439658628e-02 7.547786944530348992e+05
2.636650898730358294e-02 7.480212605724248569e+05
2.682695795279724585e-02 7.410201761122880271e+05
2.729544792402005884e-02 7.337864790645127650e+05
2.777211932429355171e-02 7.263321893659279449e+05
2.825711502920828441e-02 7.186702756821986986e+05
2.875058040944880253e-02 7.108146111913663335e+05
2.925266337436644576e-02 7.027799182841590373e+05
2.976351441631317624e-02 6.945817023099631770e+05
3.028328665574945774e-02 6.862361747235230869e+05
3.081213588714002208e-02 6.777601662219163263e+05
3.135022062565114009e-02 6.691710306973527186e+05
3.189770215466321279e-02 6.604865410608489765e+05
3.245474457411330615e-02 6.517247782067586668e+05
3.302151484968175732e-02 6.429040145798281301e+05
3.359818286283781236e-02 6.340425939667443745e+05
3.418492146175929058e-02 6.251588092550695874e+05
3.478190651314130161e-02 6.162707799774045125e+05
3.538931695490987739e-02 6.073963314818346407e+05
3.600733484985618044e-02 5.985528775374529650e+05
3.663614544020716429e-02 5.897573080939730862e+05
3.727593720314940212e-02 5.810258837672111113e+05
3.792690190732250083e-02 5.723741384199338499e+05
3.858923467029903159e-02 5.638167909546721494e+05
3.926313401706837264e-02 5.553676671382595086e+05
3.994880193954170045e-02 5.470396319457321661e+05
4.064644395709627461e-02 5.388445325539861806e+05
4.135626917817707832e-02 5.307931517450837418e+05
4.207849036297402895e-02 5.228951711079265806e+05
4.281332398719393806e-02 5.151591430686804233e+05
4.356099030694608049e-02 5.075924704484711401e+05
4.432171342476085713e-02 5.002013919552303851e+05
4.509572135676146593e-02 4.929909717783494852e+05
4.588324610100844719e-02 4.859650912827555439e+05
4.668452370703789905e-02 4.791264407048628200e+05
4.749979434661410344e-02 4.724765087474149186e+05
4.832930238571751802e-02 4.660155680630102870e+05
4.917329645779018599e-02 4.597426548154128832e+05
5.003202953826003940e-02 4.536555408204291016e+05
5.090575902036681422e-02 4.477506971994094783e+05
5.179474679231210049e-02 4.420232490317665506e+05
5.269925931575656503e-02 4.364669211694392143e+05
